close,max,min,label
18.3302,18.3302,17.066,19.4119
19.4119,19.4119,17.066,19.3913
19.3913,19.4119,17.7317,19.6234
19.6234,19.6234,17.9045,14.0888
14.0888,19.6234,14.0888,20.7315
20.7315,20.7315,14.0888,20.6353
20.6353,20.7315,14.0888,20.6797
20.6797,20.7315,14.0888,20.5802
20.5802,20.7315,14.0888,20.5295
20.5295,20.7315,20.5295,20.1076
20.1076,20.6797,20.1076,19.8608
19.8608,20.6797,19.8608,19.46
19.46,20.5802,19.46,19.17
19.17,20.5295,19.17,17.945
17.945,20.1076,17.945,16.4065
16.4065,19.8608,16.4065,15.8318
15.8318,19.46,15.8318,14.7485
14.7485,19.17,14.7485,14.8783
14.8783,17.945,14.7485,13.5882
13.5882,16.4065,13.5882,14.4945
14.4945,15.8318,13.5882,14.0391
14.0391,14.8783,13.5882,14.6549
14.6549,14.8783,13.5882,14.789
14.789,14.789,13.5882,14.7432
14.7432,14.789,14.0391,15.4079
15.4079,15.4079,14.0391,16.0265
16.0265,16.0265,14.6549,17.278
17.278,17.278,14.7432,18.1574
18.1574,18.1574,14.7432,18.6059
18.6059,18.6059,15.4079,18.4462
18.4462,18.6059,16.0265,19.4427
19.4427,19.4427,17.278,20.8072
20.8072,20.8072,18.1574,22.5434
22.5434,22.5434,18.4462,22.7895
22.7895,22.7895,18.4462,23.6627
23.6627,23.6627,19.4427,23.2307
23.2307,23.6627,20.8072,23.6194
23.6194,23.6627,22.5434,23.9456
23.9456,23.9456,22.7895,23.6638
23.6638,23.9456,23.2307,24.0874
24.0874,24.0874,23.2307,25.1769
25.1769,25.1769,23.6194,25.3543
25.3543,25.3543,23.6638,26.2435
26.2435,26.2435,23.6638,26.3909
26.3909,26.3909,24.0874,26.7311
26.7311,26.7311,25.1769,26.7081
26.7081,26.7311,25.3543,28.205
28.205,28.205,26.2435,28.6968
28.6968,28.6968,26.3909,29.0881
29.0881,29.0881,26.7081,30.0526
30.0526,30.0526,26.7081,30.7062
30.7062,30.7062,28.205,31.0204
31.0204,31.0204,28.6968,31.9096
31.9096,31.9096,29.0881,31.9114
31.9114,31.9114,30.0526,33.5504
33.5504,33.5504,30.7062,32.3285
32.3285,33.5504,31.0204,33.288
33.288,33.5504,31.9096,33.6903
33.6903,33.6903,31.9114,33.3466
33.3466,33.6903,32.3285,33.2276
33.2276,33.6903,32.3285,32.9416
32.9416,33.6903,32.9416,31.4396
31.4396,33.6903,31.4396,29.4598
29.4598,33.3466,29.4598,28.1692
28.1692,33.2276,28.1692,25.3719
25.3719,32.9416,25.3719,24.6954
24.6954,31.4396,24.6954,23.1942
23.1942,29.4598,23.1942,23.1926
23.1926,28.1692,23.1926,21.7956
21.7956,25.3719,21.7956,21.5371
21.5371,24.6954,21.5371,21.07
21.07,23.1942,21.07,20.9735
20.9735,23.1926,20.9735,20.5371
20.5371,21.7956,20.5371,20.1833
20.1833,21.5371,20.1833,19.3198
19.3198,21.07,19.3198,18.9237
18.9237,20.9735,18.9237,18.0313
18.0313,20.5371,18.0313,18.0721
18.0721,20.1833,18.0313,16.5639
16.5639,19.3198,16.5639,15.6712
15.6712,18.9237,15.6712,14.7922
14.7922,18.0721,14.7922,14.4667
14.4667,18.0721,14.4667,13.8983
13.8983,16.5639,13.8983,14.0128
14.0128,15.6712,13.8983,13.1636
13.1636,14.7922,13.1636,12.5978
12.5978,14.4667,12.5978,11.7953
11.7953,14.0128,11.7953,11.8039
11.8039,14.0128,11.7953,11.2004
11.2004,13.1636,11.2004,10.7235
10.7235,12.5978,10.7235,9.9522
9.9522,11.8039,9.9522,9.6405
9.6405,11.8039,9.6405,8.8391
8.8391,11.2004,8.8391,8.563
8.563,10.7235,8.563,7.7375
7.7375,9.9522,7.7375,7.5873
7.5873,9.6405,7.5873,7.0086
7.0086,8.8391,7.0086,6.9072
6.9072,8.563,6.9072,6.4488
6.4488,7.7375,6.4488,6.5168
6.5168,7.5873,6.4488,6.332
6.332,7.0086,6.332,6.2979
6.2979,6.9072,6.2979,6.3891
6.3891,6.5168,6.2979,6.6214
6.6214,6.6214,6.2979,7.0408
7.0408,7.0408,6.2979,7.2477
7.2477,7.2477,6.2979,8.7097
8.7097,8.7097,6.3891,9.0687
9.0687,9.0687,6.6214,10.2134
10.2134,10.2134,7.0408,11.0148
11.0148,11.0148,7.2477,13.2541
13.2541,13.2541,8.7097,14.3489
14.3489,14.3489,9.0687,16.8239
16.8239,16.8239,10.2134,17.71
17.71,17.71,11.0148,20.5205
20.5205,20.5205,13.2541,23.7454
23.7454,23.7454,14.3489,27.1791
27.1791,27.1791,16.8239,29.5126
29.5126,29.5126,17.71,32.1835
32.1835,32.1835,20.5205,34.3927
34.3927,34.3927,23.7454,36.1823
36.1823,36.1823,27.1791,36.5588
36.5588,36.5588,29.5126,39.4797
39.4797,39.4797,32.1835,40.0248
40.0248,40.0248,34.3927,42.9196
42.9196,42.9196,36.1823,44.0398
44.0398,44.0398,36.5588,45.7937
45.7937,45.7937,39.4797,45.4993
45.4993,45.7937,40.0248,47.6654
47.6654,47.6654,42.9196,49.1779
49.1779,49.1779,44.0398,50.5278
50.5278,50.5278,45.4993,51.9986
51.9986,51.9986,45.4993,53.0927
53.0927,53.0927,47.6654,56.4727
56.4727,56.4727,49.1779,56.4608
56.4608,56.4727,50.5278,58.2486
58.2486,58.2486,51.9986,60.9162
60.9162,60.9162,53.0927,60.2192
60.2192,60.9162,56.4608,63.5316
63.5316,63.5316,56.4608,64.9537
64.9537,64.9537,58.2486,66.5934
66.5934,66.5934,60.2192,65.3304
65.3304,66.5934,60.2192,62.276
62.276,66.5934,62.276,58.6384
58.6384,66.5934,58.6384,54.9395
54.9395,66.5934,54.9395,54.5818
54.5818,65.3304,54.5818,50.0537
50.0537,62.276,50.0537,48.1287
48.1287,58.6384,48.1287,46.1698
46.1698,54.9395,46.1698,44.757
44.757,54.5818,44.757,45.5199
45.5199,50.0537,44.757,46.1583
46.1583,48.1287,44.757,45.1241
45.1241,46.1698,44.757,45.7089
45.7089,46.1583,44.757,44.0136
44.0136,46.1583,44.0136,45.9051
45.9051,46.1583,44.0136,44.4241
44.4241,45.9051,44.0136,41.1012
41.1012,45.9051,41.1012,37.0709
37.0709,45.9051,37.0709,35.9129
35.9129,45.9051,35.9129,34.3417
34.3417,44.4241,34.3417,33.4263
33.4263,41.1012,33.4263,35.301
35.301,37.0709,33.4263,33.5386
33.5386,35.9129,33.4263,34.5884
34.5884,35.301,33.4263,33.0155
33.0155,35.301,33.0155,32.5427
32.5427,35.301,32.5427,32.0552
32.0552,34.5884,32.0552,29.4244
29.4244,34.5884,29.4244,30.0788
30.0788,33.0155,29.4244,29.8534
29.8534,32.5427,29.4244,30.1816
30.1816,32.0552,29.4244,29.1996
29.1996,30.1816,29.1996,28.0109
28.0109,30.1816,28.0109,26.7127
26.7127,30.1816,26.7127,26.029
26.029,30.1816,26.029,25.0761
25.0761,29.1996,25.0761,24.8568
24.8568,28.0109,24.8568,24.1822
24.1822,26.7127,24.1822,23.3181
23.3181,26.029,23.3181,23.7277
23.7277,25.0761,23.3181,24.1459
24.1459,24.8568,23.3181,23.1564
23.1564,24.1822,23.1564,22.8524
22.8524,24.1459,22.8524,24.1083
24.1083,24.1459,22.8524,24.0415
24.0415,24.1459,22.8524,23.2814
23.2814,24.1083,22.8524,23.0939
23.0939,24.1083,22.8524,23.9352
23.9352,24.1083,23.0939,24.0681
24.0681,24.0681,23.0939,23.8704
23.8704,24.0681,23.0939,24.2669
24.2669,24.2669,23.0939,24.2193
24.2193,24.2669,23.8704,24.015
24.015,24.2669,23.8704,23.5184
23.5184,24.2669,23.5184,24.0313
24.0313,24.2669,23.5184,25.6631
25.6631,25.6631,23.5184,26.4362
26.4362,26.4362,23.5184,28.084
28.084,28.084,23.5184,27.2142
27.2142,28.084,24.0313,27.9066
27.9066,28.084,25.6631,29.0246
29.0246,29.0246,26.4362,32.5887
32.5887,32.5887,27.2142,32.5561
32.5561,32.5887,27.2142,34.7834
34.7834,34.7834,27.9066,35.9032
35.9032,35.9032,29.0246,35.3109
35.3109,35.9032,32.5561,35.2757
35.2757,35.9032,32.5561,35.8102
35.8102,35.9032,34.7834,36.7111
36.7111,36.7111,35.2757,34.7306
34.7306,36.7111,34.7306,35.3669
35.3669,36.7111,34.7306,34.2514
34.2514,36.7111,34.2514,34.4041
34.4041,36.7111,34.2514,33.9143
33.9143,35.3669,33.9143,33.762
33.762,35.3669,33.762,33.6775
33.6775,34.4041,33.6775,33.7605
33.7605,34.4041,33.6775,33.9933
33.9933,33.9933,33.6775,33.9224
33.9224,33.9933,33.6775,33.4098
33.4098,33.9933,33.4098,33.7481
33.7481,33.9933,33.4098,33.2996
33.2996,33.9933,33.2996,32.9841
32.9841,33.9224,32.9841,32.6019
32.6019,33.7481,32.6019,32.3932
32.3932,33.7481,32.3932,31.7746
31.7746,33.2996,31.7746,32.383
32.383,32.9841,31.7746,31.3412
31.3412,32.6019,31.3412,31.2603
31.2603,32.3932,31.2603,30.7743
30.7743,32.383,30.7743,31.4394
31.4394,32.383,30.7743,31.9827
31.9827,31.9827,30.7743,31.5392
31.5392,31.9827,30.7743,32.3794
32.3794,32.3794,30.7743,31.7117
31.7117,32.3794,31.4394,31.4392
31.4392,32.3794,31.4392,31.1185
31.1185,32.3794,31.1185,29.5208
29.5208,32.3794,29.5208,29.9589
29.9589,31.7117,29.5208,29.2846
29.2846,31.4392,29.2846,28.8433
28.8433,31.1185,28.8433,28.4515
28.4515,29.9589,28.4515,27.2442
27.2442,29.9589,27.2442,27.0569
27.0569,29.2846,27.0569,26.8747
26.8747,28.8433,26.8747,26.9088
26.9088,28.4515,26.8747,28.0113
28.0113,28.0113,26.8747,28.1489
28.1489,28.1489,26.8747,28.6215
28.6215,28.6215,26.8747,29.2913
29.2913,29.2913,26.9088,29.0917
29.0917,29.2913,28.0113,29.3638
29.3638,29.3638,28.1489,28.4876
28.4876,29.3638,28.4876,27.0281
27.0281,29.3638,27.0281,27.4316
27.4316,29.3638,27.0281,25.772
25.772,29.3638,25.772,24.8881
24.8881,28.4876,24.8881,22.6008
22.6008,27.4316,22.6008,22.1167
22.1167,27.4316,22.1167,20.1989
20.1989,25.772,20.1989,19.3085
19.3085,24.8881,19.3085,17.5545
17.5545,22.6008,17.5545,17.0425
17.0425,22.1167,17.0425,16.0896
16.0896,20.1989,16.0896,15.7401
15.7401,19.3085,15.7401,14.9313
14.9313,17.5545,14.9313,14.7755
14.7755,17.0425,14.7755,14.3245
14.3245,16.0896,14.3245,14.0605
14.0605,15.7401,14.0605,13.7649
13.7649,14.9313,13.7649,13.154
13.154,14.7755,13.154,12.618
12.618,14.3245,12.618,11.9821
11.9821,14.0605,11.9821,11.5304
11.5304,13.7649,11.5304,11.6843
11.6843,13.154,11.5304,11.1962
11.1962,12.618,11.1962,11.2459
11.2459,11.9821,11.1962,10.8494
10.8494,11.6843,10.8494,10.7313
10.7313,11.6843,10.7313,10.1173
10.1173,11.2459,10.1173,9.982
9.982,11.2459,9.982,10.335
10.335,10.8494,9.982,10.556
10.556,10.7313,9.982,10.6093
10.6093,10.6093,9.982,11.0239
11.0239,11.0239,9.982,11.5988
11.5988,11.5988,10.335,12.0414
12.0414,12.0414,10.556,12.6171
12.6171,12.6171,10.6093,12.7029
12.7029,12.7029,11.0239,12.9157
12.9157,12.9157,11.5988,13.1181
13.1181,13.1181,12.0414,14.2936
14.2936,14.2936,12.6171,13.4216
13.4216,14.2936,12.7029,14.0262
14.0262,14.2936,12.9157,13.9648
13.9648,14.2936,13.1181,14.3296
14.3296,14.3296,13.4216,14.5895
14.5895,14.5895,13.4216,15.4275
15.4275,15.4275,13.9648,15.3059
15.3059,15.4275,13.9648,15.0522
15.0522,15.4275,14.3296,15.0888
15.0888,15.4275,14.5895,14.0148
14.0148,15.4275,14.0148,13.7575
13.7575,15.3059,13.7575,11.9883
11.9883,15.0888,11.9883,12.39
12.39,15.0888,11.9883,12.1889
12.1889,14.0148,11.9883,12.3935
12.3935,13.7575,11.9883,11.8903
11.8903,12.3935,11.8903,11.9963
11.9963,12.3935,11.8903,12.3874
12.3874,12.3935,11.8903,12.6292
12.6292,12.6292,11.8903,12.9197
12.9197,12.9197,11.8903,13.4873
13.4873,13.4873,11.9963,14.2577
14.2577,14.2577,12.3874,13.7806
13.7806,14.2577,12.6292,13.9729
13.9729,14.2577,12.9197,14.0503
14.0503,14.2577,13.4873,14.2996
14.2996,14.2996,13.7806,13.6468
13.6468,14.2996,13.6468,14.0197
14.0197,14.2996,13.6468,13.9081
13.9081,14.2996,13.6468,13.6519
13.6519,14.2996,13.6468,13.2387
13.2387,14.0197,13.2387,12.7008
12.7008,14.0197,12.7008,12.9661
12.9661,13.9081,12.7008,12.5844
12.5844,13.6519,12.5844,12.4018
12.4018,13.2387,12.4018,12.3857
12.3857,12.9661,12.3857,13.1312
13.1312,13.1312,12.3857,14.0478
14.0478,14.0478,12.3857,14.3269
14.3269,14.3269,12.3857,16.0291
16.0291,16.0291,12.3857,15.9363
15.9363,16.0291,13.1312,16.1396
16.1396,16.1396,14.0478,17.5093
17.5093,17.5093,14.3269,18.7565
18.7565,18.7565,15.9363,19.7623
19.7623,19.7623,15.9363,20.09
20.09,20.09,16.1396,21.2623
21.2623,21.2623,17.5093,23.4262
23.4262,23.4262,18.7565,24.1376
24.1376,24.1376,19.7623,25.6817
25.6817,25.6817,20.09,26.2108
26.2108,26.2108,21.2623,25.7296
25.7296,26.2108,23.4262,26.2459
26.2459,26.2459,24.1376,25.2473
25.2473,26.2459,25.2473,25.6838
25.6838,26.2459,25.2473,22.81
22.81,26.2459,22.81,20.9695
20.9695,26.2459,20.9695,17.7717
17.7717,25.6838,17.7717,15.535
15.535,25.6838,15.535,12.9651
12.9651,22.81,12.9651,12.1039
12.1039,20.9695,12.1039,10.8772
10.8772,17.7717,10.8772,10.7017
10.7017,15.535,10.7017,10.1109
10.1109,12.9651,10.1109,10.0649
10.0649,12.1039,10.0649,11.0805
11.0805,11.0805,10.0649,11.4291
11.4291,11.4291,10.0649,11.3156
11.3156,11.4291,10.0649,11.2992
11.2992,11.4291,10.0649,11.6248
11.6248,11.6248,11.0805,11.5713
11.5713,11.6248,11.2992,12.0007
12.0007,12.0007,11.2992,12.3186
12.3186,12.3186,11.2992,12.2973
12.2973,12.3186,11.5713,12.3254
12.3254,12.3254,11.5713,12.5216
12.5216,12.5216,12.0007,12.6116
12.6116,12.6116,12.2973,13.2004
13.2004,13.2004,12.2973,13.3201
13.3201,13.3201,12.3254,13.802
13.802,13.802,12.5216,13.8009
13.8009,13.802,12.6116,14.6523
14.6523,14.6523,13.2004,14.8679
14.8679,14.8679,13.3201,16.3765
16.3765,16.3765,13.8009,17.1936
17.1936,17.1936,13.8009,18.2922
18.2922,18.2922,14.6523,19.0558
19.0558,19.0558,14.8679,20.57
20.57,20.57,16.3765,21.5238
21.5238,21.5238,17.1936,22.8426
22.8426,22.8426,18.2922,23.3901
23.3901,23.3901,19.0558,24.5375
24.5375,24.5375,20.57,23.7476
23.7476,24.5375,21.5238,25.1539
25.1539,25.1539,22.8426,24.6792
24.6792,25.1539,23.3901,24.8612
24.8612,25.1539,23.7476,25.8567
25.8567,25.8567,23.7476,25.3104
25.3104,25.8567,24.6792,24.7211
24.7211,25.8567,24.6792,23.4383
23.4383,25.8567,23.4383,22.9817
22.9817,25.8567,22.9817,21.6392
21.6392,25.3104,21.6392,22.3315
22.3315,24.7211,21.6392,21.8875
21.8875,23.4383,21.6392,21.4801
21.4801,22.9817,21.4801,21.272
21.272,22.3315,21.272,21.1464
21.1464,22.3315,21.1464,21.1607
21.1607,21.8875,21.1464,21.4887
21.4887,21.4887,21.1464,21.1106
21.1106,21.4887,21.1106,21.511
21.511,21.511,21.1106,21.4758
21.4758,21.511,21.1106,22.1247
22.1247,22.1247,21.1106,21.7046
21.7046,22.1247,21.1106,22.4833
22.4833,22.4833,21.4758,22.7756
22.7756,22.7756,21.4758,22.3559
22.3559,22.7756,21.7046,22.9725
22.9725,22.9725,21.7046,23.1643
23.1643,23.1643,22.3559,25.3709
25.3709,25.3709,22.3559,25.429
25.429,25.429,22.3559,26.5167
26.5167,26.5167,22.9725,28.7217
28.7217,28.7217,23.1643,14.8634
14.8634,28.7217,14.8634,33.9512
33.9512,33.9512,14.8634,34.5173
34.5173,34.5173,14.8634,36.3443
36.3443,36.3443,14.8634,36.7568
36.7568,36.7568,14.8634,42.9424
42.9424,42.9424,33.9512,50.5044
50.5044,50.5044,34.5173,52.7808
52.7808,52.7808,36.3443,58.1456
58.1456,58.1456,36.7568,19.9627
19.9627,58.1456,19.9627,23.0789
23.0789,58.1456,19.9627,46.1835
46.1835,58.1456,19.9627,56.9837
56.9837,58.1456,19.9627,25.1716
25.1716,56.9837,19.9627,61.0596
61.0596,61.0596,23.0789,64.7983
64.7983,64.7983,25.1716,63.4263
63.4263,64.7983,25.1716,62.0426
62.0426,64.7983,25.1716,59.0916
59.0916,64.7983,59.0916,58.1596
58.1596,64.7983,58.1596,56.365
56.365,63.4263,56.365,55.6898
55.6898,62.0426,55.6898,53.1697
53.1697,59.0916,53.1697,52.6446
52.6446,58.1596,52.6446,48.1581
48.1581,56.365,48.1581,46.1207
46.1207,55.6898,46.1207,41.1433
41.1433,53.1697,41.1433,37.6054
37.6054,52.6446,37.6054,32.8907
32.8907,48.1581,32.8907,29.6209
29.6209,46.1207,29.6209,23.8106
23.8106,41.1433,23.8106,22.976
22.976,37.6054,22.976,19.5682
19.5682,32.8907,19.5682,19.3518
19.3518,29.6209,19.3518,21.394
21.394,23.8106,19.3518,22.7685
22.7685,22.976,19.3518,25.3194
25.3194,25.3194,19.3518,26.6988
26.6988,26.6988,19.3518,28.8421
28.8421,28.8421,21.394,29.595
29.595,29.595,22.7685,32.2411
32.2411,32.2411,25.3194,32.0869
32.0869,32.2411,26.6988,34.2711
34.2711,34.2711,28.8421,36.0562
36.0562,36.0562,29.595,37.3846
37.3846,37.3846,32.0869,36.1458
36.1458,37.3846,32.0869,38.9065
38.9065,38.9065,34.2711,39.8593
39.8593,39.8593,36.0562,43.596
43.596,43.596,36.1458,47.0866
47.0866,47.0866,36.1458,49.0375
49.0375,49.0375,38.9065,51.0604
51.0604,51.0604,39.8593,52.3342
52.3342,52.3342,43.596,52.9648
52.9648,52.9648,47.0866,54.4335
54.4335,54.4335,49.0375,56.2422
56.2422,56.2422,51.0604,59.8485
59.8485,59.8485,52.3342,61.614
61.614,61.614,52.9648,65.5049
65.5049,65.5049,54.4335,65.6271
65.6271,65.6271,56.2422,67.756
67.756,67.756,59.8485,67.647
67.647,67.756,61.614,69.001
69.001,69.001,65.5049,68.0849
68.0849,69.001,65.6271,68.0352
68.0352,69.001,67.647,68.5193
68.5193,69.001,67.647,66.5448
66.5448,69.001,66.5448,67.5597
67.5597,68.5193,66.5448,66.016
66.016,68.5193,66.016,62.4714
62.4714,68.5193,62.4714,61.9397
61.9397,67.5597,61.9397,61.2876
61.2876,67.5597,61.2876,56.4661
56.4661,66.016,56.4661,54.2938
54.2938,62.4714,54.2938,49.3429
49.3429,61.9397,49.3429,48.1381
48.1381,61.2876,48.1381,45.6551
45.6551,56.4661,45.6551,44.1433
44.1433,54.2938,44.1433,41.8296
41.8296,49.3429,41.8296,40.2581
40.2581,48.1381,40.2581,37.5352
37.5352,45.6551,37.5352,36.7814
36.7814,44.1433,36.7814,35.7655
35.7655,41.8296,35.7655,34.6485
34.6485,40.2581,34.6485,33.0593
33.0593,37.5352,33.0593,32.5928
32.5928,36.7814,32.5928,32.3523
32.3523,35.7655,32.3523,33.2118
33.2118,34.6485,32.3523,33.4815
33.4815,33.4815,32.3523,33.8851
33.8851,33.8851,32.3523,35.167
35.167,35.167,32.3523,35.0144
35.0144,35.167,33.2118,36.4581
36.4581,36.4581,33.4815,37.4295
37.4295,37.4295,33.8851,38.9172
38.9172,38.9172,35.0144,40.3483
40.3483,40.3483,35.0144,40.0838
40.0838,40.3483,36.4581,42.8425
42.8425,42.8425,37.4295,43.6143
43.6143,43.6143,38.9172,43.3601
43.3601,43.6143,40.0838,43.0275
43.0275,43.6143,40.0838,44.5718
44.5718,44.5718,42.8425,43.8299
43.8299,44.5718,43.0275,43.9256
43.9256,44.5718,43.0275,46.727
46.727,46.727,43.0275,48.3288
48.3288,48.3288,43.8299,51.4637
51.4637,51.4637,43.8299,53.7643
53.7643,53.7643,43.9256,56.1031
56.1031,56.1031,46.727,58.038
58.038,58.038,48.3288,60.2716
60.2716,60.2716,51.4637,61.2633
61.2633,61.2633,53.7643,61.8215
61.8215,61.8215,56.1031,57.896
57.896,61.8215,57.896,57.3008
57.3008,61.8215,57.3008,56.7309
56.7309,61.8215,56.7309,54.7298
54.7298,61.8215,54.7298,56.0935
56.0935,57.896,54.7298,57.2993
57.2993,57.3008,54.7298,58.027
58.027,58.027,54.7298,56.8421
56.8421,58.027,54.7298,57.6236
57.6236,58.027,56.0935,54.0296
54.0296,58.027,54.0296,55.5584
55.5584,58.027,54.0296,54.8523
54.8523,57.6236,54.0296,55.0799
55.0799,57.6236,54.0296,51.5841
51.5841,55.5584,51.5841,52.1298
52.1298,55.5584,51.5841,49.6098
49.6098,55.0799,49.6098,49.0341
49.0341,55.0799,49.0341,49.8106
49.8106,52.1298,49.0341,50.8598
50.8598,52.1298,49.0341,52.9322
52.9322,52.9322,49.0341,51.8367
51.8367,52.9322,49.0341,54.9289
54.9289,54.9289,49.8106,51.5446
51.5446,54.9289,50.8598,48.2838
48.2838,54.9289,48.2838,48.5112
48.5112,54.9289,48.2838,48.5027
48.5027,54.9289,48.2838,48.0001
48.0001,51.5446,48.0001,47.2308
47.2308,48.5112,47.2308,43.3936
43.3936,48.5112,43.3936,42.9493
42.9493,48.5027,42.9493,41.8287
41.8287,48.0001,41.8287,41.7538
41.7538,47.2308,41.7538,41.7488
41.7488,43.3936,41.7488,41.4618
41.4618,42.9493,41.4618,40.65
40.65,41.8287,40.65,41.6294
41.6294,41.7538,40.65,43.1253
43.1253,43.1253,40.65,47.262
47.262,47.262,40.65,48.6662
48.6662,48.6662,40.65,50.3023
50.3023,50.3023,41.6294,52.2467
52.2467,52.2467,43.1253,54.1848
54.1848,54.1848,47.262,55.5305
55.5305,55.5305,48.6662,57.6186
57.6186,57.6186,50.3023,57.752
57.752,57.752,52.2467,57.8196
57.8196,57.8196,54.1848,55.2296
55.2296,57.8196,55.2296,50.0242
50.0242,57.8196,50.0242,49.3185
49.3185,57.8196,49.3185,51.3171
51.3171,57.8196,49.3185,56.1064
56.1064,56.1064,49.3185,56.2872
56.2872,56.2872,49.3185,58.3726
58.3726,58.3726,49.3185,56.8837
56.8837,58.3726,51.3171,56.1132
56.1132,58.3726,56.1064,55.4492
55.4492,58.3726,55.4492,51.5714
51.5714,58.3726,51.5714,52.0416
52.0416,56.8837,51.5714,51.2345
51.2345,56.1132,51.2345,52.198
52.198,55.4492,51.2345,53.176
53.176,53.176,51.2345,48.4905
48.4905,53.176,48.4905,47.3395
47.3395,53.176,47.3395,44.2409
44.2409,53.176,44.2409,43.6044
43.6044,53.176,43.6044,42.1088
42.1088,48.4905,42.1088,42.5322
42.5322,47.3395,42.1088,39.3382
39.3382,44.2409,39.3382,39.235
39.235,43.6044,39.235,39.3593
39.3593,42.5322,39.235,38.0917
38.0917,42.5322,38.0917,39.7579
39.7579,39.7579,38.0917,40.539
40.539,40.539,38.0917,40.6818
40.6818,40.6818,38.0917,41.2054
41.2054,41.2054,38.0917,42.0041
42.0041,42.0041,39.7579,43.729
43.729,43.729,40.539,43.7942
43.7942,43.7942,40.6818,44.5646
44.5646,44.5646,41.2054,43.7865
43.7865,44.5646,42.0041,43.6708
43.6708,44.5646,43.6708,42.1436
42.1436,44.5646,42.1436,41.9072
41.9072,44.5646,41.9072,40.5569
40.5569,43.7865,40.5569,40.5178
40.5178,43.6708,40.5178,40.6918
40.6918,42.1436,40.5178,40.2501
40.2501,41.9072,40.2501,40.2414
40.2414,40.6918,40.2414,41.359
41.359,41.359,40.2414,43.2988
43.2988,43.2988,40.2414,45.8202
45.8202,45.8202,40.2414,48.4241
48.4241,48.4241,40.2414,48.2559
48.2559,48.4241,41.359,51.1947
51.1947,51.1947,43.2988,52.369
52.369,52.369,45.8202,52.1165
52.1165,52.369,48.2559,53.3314
53.3314,53.3314,48.2559,54.6028
54.6028,54.6028,51.1947,54.1409
54.1409,54.6028,52.1165,53.7355
53.7355,54.6028,52.1165,53.4613
53.4613,54.6028,53.3314,51.3363
51.3363,54.6028,51.3363,49.9579
49.9579,54.1409,49.9579,50.3113
50.3113,53.7355,49.9579,48.3807
48.3807,53.4613,48.3807,46.8972
46.8972,51.3363,46.8972,44.3901
44.3901,50.3113,44.3901,39.6828
39.6828,50.3113,39.6828,39.6857
39.6857,48.3807,39.6828,36.6262
36.6262,46.8972,36.6262,35.1709
35.1709,44.3901,35.1709,31.9384
31.9384,39.6857,31.9384,32.8259
32.8259,39.6857,31.9384,32.6321
32.6321,36.6262,31.9384,32.5007
32.5007,35.1709,31.9384,30.7941
30.7941,32.8259,30.7941,28.7944
28.7944,32.8259,28.7944,28.9732
28.9732,32.6321,28.7944,28.799
28.799,32.5007,28.7944,28.9322
28.9322,30.7941,28.7944,27.9714
27.9714,28.9732,27.9714,27.3513
27.3513,28.9732,27.3513,26.7162
26.7162,28.9322,26.7162,25.9289
25.9289,28.9322,25.9289,25.2044
25.2044,27.9714,25.2044,25.056
25.056,27.3513,25.056,23.2852
23.2852,26.7162,23.2852,22.4366
22.4366,25.9289,22.4366,22.4163
22.4163,25.2044,22.4163,20.504
20.504,25.056,20.504,19.7345
19.7345,23.2852,19.7345,19.526
19.526,22.4366,19.526,18.1953
18.1953,22.4163,18.1953,17.5269
17.5269,20.504,17.5269,16.3909
16.3909,19.7345,16.3909,16.0794
16.0794,19.526,16.0794,15.7985
15.7985,18.1953,15.7985,15.9951
15.9951,17.5269,15.7985,16.4496
16.4496,16.4496,15.7985,16.5008
16.5008,16.5008,15.7985,16.6482
16.6482,16.6482,15.7985,16.9542
16.9542,16.9542,15.9951,17.2162
17.2162,17.2162,16.4496,17.3666
17.3666,17.3666,16.5008,17.2192
17.2192,17.3666,16.6482,18.8087
18.8087,18.8087,16.9542,19.1239
19.1239,19.1239,17.2162,19.5335
19.5335,19.5335,17.2192,20.626
20.626,20.626,17.2192,20.8121
20.8121,20.8121,18.8087,21.2079
21.2079,21.2079,19.1239,21.8206
21.8206,21.8206,19.5335,21.6787
21.6787,21.8206,20.626,21.5577
21.5577,21.8206,20.8121,19.9578
19.9578,21.8206,19.9578,18.6604
18.6604,21.8206,18.6604,18.344
18.344,21.6787,18.344,16.3776
16.3776,21.5577,16.3776,15.5746
15.5746,19.9578,15.5746,13.7421
13.7421,18.6604,13.7421,13.5939
13.5939,18.344,13.5939,13.5011
13.5011,16.3776,13.5011,13.623
13.623,15.5746,13.5011,13.0247
13.0247,13.7421,13.0247,13.0347
13.0347,13.623,13.0247,12.9019
12.9019,13.623,12.9019,12.8963
12.8963,13.623,12.8963,13.2564
13.2564,13.2564,12.8963,13.4056
13.4056,13.4056,12.8963,13.6428
13.6428,13.6428,12.8963,13.9534
13.9534,13.9534,12.8963,14.5036
14.5036,14.5036,13.2564,14.6186
14.6186,14.6186,13.4056,14.524
14.524,14.6186,13.6428,15.1901
15.1901,15.1901,13.9534,15.3436
15.3436,15.3436,14.5036,15.9127
15.9127,15.9127,14.524,16.3225
16.3225,16.3225,14.524,17.2467
17.2467,17.2467,15.1901,17.4309
17.4309,17.4309,15.3436,18.7065
18.7065,18.7065,15.9127,19.2303
19.2303,19.2303,16.3225,19.4482
19.4482,19.4482,17.2467,21.4736
